SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN
106388,0,F,N,Y,2
106389,0,F,N,Y,0
106390,0,M,Y,Y,0
106392,0,F,N,Y,3
106393,0,F,N,Y,1
106394,0,F,Y,N,0
106395,0,F,Y,N,1
106396,0,F,N,Y,0
106397,0,M,N,Y,0
106398,0,M,N,Y,1
106399,0,F,Y,Y,0
106400,0,F,N,Y,0
106402,0,F,N,Y,1
106403,0,F,N,Y,1
106404,0,F,N,Y,1
106405,0,F,N,Y,2
106406,0,M,N,N,1
106407,0,F,N,Y,2
106408,0,F,N,Y,0
106409,0,F,Y,Y,1
106410,0,F,N,Y,0
106412,0,F,Y,N,0
106414,0,F,N,Y,0
106415,0,F,N,Y,0
106416,0,M,Y,Y,1
106417,0,F,N,Y,1
106418,0,F,N,Y,0
106419,0,F,N,Y,1
106420,0,M,Y,Y,0
106421,0,M,N,N,2
106422,0,F,N,Y,0
106423,0,F,Y,Y,0
106424,0,F,Y,Y,2
106425,0,F,N,Y,0
106429,0,F,Y,Y,0
106430,1,F,Y,N,1
106431,1,F,N,Y,0
106432,1,M,N,Y,1
106433,0,M,Y,Y,0
106435,0,F,Y,Y,0
106436,0,M,Y,Y,1
106437,1,F,Y,N,1
106439,0,F,N,N,1
106442,0,F,Y,N,2
106443,0,F,N,Y,0
106444,0,M,N,Y,0
106445,0,F,Y,Y,0
106447,0,F,N,N,0
106448,0,F,N,Y,0
106449,0,F,N,N,0
106450,0,F,N,Y,0
106451,0,F,N,Y,0
106455,0,F,Y,Y,0
106456,1,F,N,Y,2
106458,0,F,N,N,0
106459,0,F,N,Y,0
106460,0,M,Y,N,1
106461,0,F,N,Y,0
106462,0,F,N,Y,0
106463,0,F,N,Y,0
106464,0,F,N,Y,0
106465,0,F,N,Y,0
106466,0,F,N,Y,0
106467,1,F,N,Y,0
106468,0,F,N,Y,0
106469,0,M,Y,Y,0
106470,0,M,Y,Y,0
106471,0,M,N,Y,0
106472,0,F,N,Y,0
106473,0,F,Y,Y,0
106474,0,F,N,Y,0
106475,0,F,Y,Y,0
106476,0,F,Y,Y,1
106477,0,F,Y,N,0
106478,1,F,N,N,1
106479,0,F,N,Y,2
106480,0,F,N,Y,0
106481,0,F,N,N,0
106482,0,M,N,N,0
106483,0,F,N,Y,1
106485,0,M,N,Y,1
106486,0,F,Y,N,0
106487,0,F,N,Y,0
106489,0,M,Y,N,0
106490,0,F,Y,Y,0
106492,1,F,N,N,1
106493,0,F,N,Y,0
106494,0,F,N,Y,1
106496,0,M,Y,Y,0
106497,0,F,N,N,0
106498,0,M,N,N,0
106499,0,F,Y,Y,0
106500,0,F,N,Y,0
106501,0,M,N,Y,0
106502,1,M,N,Y,0
106503,0,F,N,Y,0
106504,0,F,Y,Y,1
106505,0,M,N,N,1
106506,0,M,N,Y,1
106507,0,F,N,Y,0
106509,0,F,N,Y,0
106510,0,F,N,Y,0
106511,0,F,Y,Y,0
106512,0,F,N,Y,1
106513,0,F,Y,Y,0
106515,0,F,N,Y,0
106516,0,F,N,Y,0
106517,0,M,N,Y,0
106518,1,F,N,N,2
106520,0,F,N,Y,0
106521,0,F,Y,N,0
106522,0,M,Y,N,0
106523,0,F,N,Y,0
106524,0,F,Y,N,0
106525,0,F,N,Y,2
106526,0,F,N,Y,0
106530,1,M,N,Y,0
106531,0,F,N,Y,0
106532,0,F,Y,Y,0
106533,0,F,Y,Y,0
106535,0,M,Y,Y,2
106536,0,F,N,N,2
106537,0,F,Y,Y,0
106538,0,M,Y,N,0
106539,0,F,N,Y,0
106540,0,F,N,N,1
106541,0,M,Y,N,1
106542,0,F,N,N,0
106543,0,F,Y,N,1
106544,1,F,N,Y,1
106545,0,F,N,Y,0
106546,1,F,Y,Y,0
106547,0,F,Y,N,2
106548,0,F,N,Y,0
106549,0,F,N,N,0
106551,0,F,N,Y,3
106552,0,M,N,N,0
106553,1,F,N,N,1
106554,0,F,Y,Y,0
106555,0,F,N,Y,0
106556,0,F,Y,N,0
106557,0,F,N,Y,0
106558,0,M,N,Y,0
106559,0,M,N,Y,0
106560,0,F,N,Y,1
106561,0,F,N,Y,1
106562,0,F,Y,Y,2
106563,1,F,N,Y,1
106564,0,F,N,N,0
106565,0,M,N,Y,0
106566,0,F,N,Y,0
106567,0,F,N,Y,0
106568,0,M,N,Y,0
106569,0,M,N,Y,0
106570,0,F,N,Y,0
106571,0,F,N,Y,0
106572,0,M,Y,Y,0
106573,0,M,Y,Y,0
106574,1,F,Y,N,0
106575,0,F,Y,N,0
106576,0,F,N,N,1
106578,1,F,N,N,2
106579,1,F,Y,Y,0
106580,0,M,N,Y,2
106581,0,F,N,Y,0
106582,0,F,N,Y,2
106583,0,F,N,Y,0
106584,0,M,Y,Y,1
106586,0,F,Y,Y,0
106587,0,F,Y,Y,2
106588,0,F,N,Y,0
106589,0,F,N,Y,0
106591,0,F,N,Y,0
106592,0,F,Y,N,3
106593,0,F,N,Y,0
106594,0,F,Y,N,0
106595,0,F,N,N,3
106596,0,F,N,N,0
106597,0,F,N,N,0
106599,0,F,N,Y,0
106600,0,M,Y,Y,1
106601,0,M,N,Y,0
106602,0,F,N,N,0
106603,0,F,N,N,0
106604,0,F,Y,Y,1
106605,0,M,N,Y,2
106608,0,F,Y,Y,3
106609,0,F,N,N,0
106613,1,F,N,Y,1
106614,0,F,N,N,2
106615,0,F,N,Y,0
106616,0,F,N,N,1
106617,0,M,Y,Y,2
106618,0,M,Y,Y,2
106619,0,F,N,Y,0
106620,0,F,N,N,0
106621,0,M,Y,N,0
106622,0,M,Y,Y,0
106623,0,M,Y,Y,2
106625,1,F,N,N,0
106626,0,M,N,N,0
106627,0,F,N,Y,0
106628,0,F,N,Y,0
106629,0,F,N,Y,0
106630,0,M,N,N,0
106633,0,F,N,N,1
106634,0,F,N,Y,0
106635,0,F,N,Y,0
106636,0,F,Y,Y,0
106637,0,F,Y,Y,3
106638,0,F,N,Y,0
106639,0,F,Y,N,1
106641,0,M,N,N,3
106642,0,F,Y,N,1
106643,0,F,N,N,0
106644,0,F,N,N,0
106645,0,F,N,N,0
106646,0,F,Y,N,0
106649,0,F,Y,Y,0
106650,0,F,Y,Y,0
106651,0,F,N,N,2
106652,0,F,N,N,0
106653,0,M,N,N,2
106654,0,F,N,N,0
106655,0,M,Y,Y,1
106656,0,F,N,Y,0
106657,0,F,N,Y,0
106658,0,F,Y,Y,1
106659,1,F,N,N,0
106661,0,M,Y,N,0
106662,0,F,N,Y,0
106663,0,F,Y,Y,0
106664,0,F,N,Y,1
106665,0,F,N,N,1
106666,0,F,N,N,0
106667,0,F,Y,Y,0
106668,0,F,N,N,2
106669,1,F,Y,Y,0
106670,0,F,Y,Y,0
106671,0,F,N,Y,0
106672,0,F,Y,Y,0
106673,0,F,N,Y,0
106675,0,M,N,N,2
106676,0,F,N,Y,3
106677,0,F,N,N,1
106678,0,F,N,Y,0
106679,0,F,N,N,0
106680,1,F,N,Y,1
106681,0,F,Y,Y,1
106682,0,F,N,Y,0
106683,0,F,N,Y,0
106684,0,F,Y,N,0
106685,0,F,N,Y,0
106686,0,M,Y,Y,0
106688,0,F,N,Y,0
106689,0,M,N,N,0
106690,0,F,N,N,0
106691,0,M,N,N,0
106692,0,F,N,Y,0
106693,0,F,N,Y,0
106694,0,F,N,Y,0
106695,0,F,N,Y,0
106696,0,F,Y,N,3
106697,1,F,Y,N,1
106698,0,F,Y,Y,1
106699,0,F,Y,Y,0
106700,0,F,Y,Y,2
106701,0,F,Y,Y,2
106702,0,M,Y,Y,1
106703,0,F,Y,Y,1
106704,0,F,N,Y,0
106705,0,F,N,N,1
106706,0,M,Y,Y,3
106707,0,F,N,N,0
106708,0,M,N,Y,0
106710,1,M,Y,Y,1
106711,0,F,N,Y,1
106714,0,F,Y,Y,0
106715,0,M,N,Y,0
106716,0,F,N,Y,0
106718,0,F,N,N,0
106719,0,F,N,N,0
106722,0,F,N,N,1
106723,1,M,N,Y,0
106725,1,F,N,N,0
106726,0,M,N,N,2
106727,0,M,N,Y,0
106728,0,F,N,Y,0
106729,0,F,N,Y,1
106731,0,F,N,Y,0
106732,0,F,Y,Y,2
106733,0,F,N,Y,1
106734,1,M,Y,Y,1
106736,0,F,N,Y,0
106737,0,F,Y,Y,0
106738,0,F,N,N,1
106741,1,F,N,Y,0
106743,0,F,Y,Y,0
106744,0,F,N,N,0
106745,0,F,Y,Y,1
106746,0,M,Y,N,0
106747,0,M,N,Y,0
106748,0,F,N,N,1
106749,0,F,N,Y,2
106750,0,F,N,N,0
106751,0,F,N,N,0
106752,0,F,Y,Y,0
106753,0,F,N,N,0
106755,0,F,N,Y,0
106756,0,M,Y,N,0
106757,0,F,Y,Y,0
106758,1,F,N,Y,1
106759,0,M,N,N,1
106762,0,F,Y,Y,0
106763,0,M,Y,N,0
106764,0,F,N,Y,0
106765,0,F,N,Y,2
106766,0,M,Y,N,0
106767,0,F,N,N,0
106768,0,M,Y,Y,0
106769,0,F,Y,N,2
106770,0,F,N,Y,0
106771,0,F,N,Y,0
106772,0,F,Y,Y,0
106773,1,M,N,N,1
106775,0,F,N,Y,1
106776,0,F,N,Y,0
106777,0,F,N,N,0
106778,0,F,N,Y,0
106779,0,F,Y,Y,0
106780,0,M,N,Y,1
106781,0,M,N,N,0
106782,0,M,Y,Y,0
106783,0,F,Y,Y,0
106786,0,F,Y,Y,0
106788,0,M,Y,Y,2
106789,0,M,N,Y,0
106790,0,F,N,Y,0
106791,0,F,N,Y,1
106792,0,F,N,Y,2
106793,0,F,N,N,0
106794,0,F,N,Y,1
106795,0,F,N,Y,0
106796,0,F,N,Y,0
106799,0,F,Y,N,0
106801,0,F,N,Y,0
106806,1,F,N,N,1
106807,0,F,Y,N,0
106808,0,F,N,N,0
106809,0,F,Y,Y,0
106811,0,F,N,N,0
106814,0,M,Y,Y,3
106815,0,F,N,Y,1
106816,0,F,N,Y,0
106818,0,F,Y,N,0
106819,1,M,N,Y,0
106820,0,F,N,Y,0
106821,1,F,Y,Y,1
106824,0,F,N,Y,0
106825,0,F,Y,Y,2
106826,0,F,N,N,0
106828,0,F,N,Y,0
106829,0,F,N,Y,2
106830,1,F,Y,Y,1
106831,1,F,Y,N,1
106832,0,F,N,Y,0
106833,0,F,N,Y,0
106834,0,F,N,Y,0
106835,0,F,N,Y,1
106836,0,F,N,Y,0
106837,0,F,Y,Y,0
106838,1,F,Y,Y,0
106839,1,F,N,Y,2
106840,0,F,Y,N,0
106842,0,F,N,Y,0
106843,0,F,N,Y,0
106844,0,F,N,Y,1
106845,0,F,N,Y,0
106846,0,F,N,Y,0
106847,0,F,N,Y,0
106848,0,M,Y,Y,2
106849,0,F,N,N,0
106850,0,F,Y,Y,0
106856,0,F,Y,Y,1
106857,0,F,N,Y,1
106858,0,M,N,Y,0
106859,0,F,Y,Y,2
106860,0,F,N,Y,0
106862,0,F,N,Y,0
106863,0,F,Y,Y,0
106864,0,M,Y,Y,0
106865,0,F,N,Y,0
106866,0,F,N,N,0
106867,0,F,N,Y,0
106868,0,F,N,Y,0
106869,0,F,N,Y,1
106870,0,M,N,Y,0
106871,0,F,N,N,0
106872,0,F,N,Y,0
106874,0,F,Y,Y,0
106875,0,F,N,Y,0
106876,0,F,Y,Y,0
106879,0,F,N,Y,0
106880,0,F,N,Y,0
106882,0,M,N,Y,2
106883,0,M,N,Y,0
106884,1,M,N,Y,0
106885,0,F,Y,Y,2
106886,0,F,N,Y,0
106887,0,F,Y,Y,0
106888,0,F,N,Y,0
106889,0,F,N,Y,1
106891,0,F,N,N,0
106893,0,F,N,N,1
106894,0,F,N,Y,2
106895,0,F,Y,Y,0
106896,0,F,Y,N,0
106897,0,F,N,N,0
106898,0,F,N,Y,1
106899,0,F,N,Y,0
106901,0,F,N,Y,0
106902,0,F,N,Y,0
106903,0,F,N,Y,1
106904,0,F,Y,N,2
106905,0,F,N,Y,0
106908,0,F,Y,Y,2
106909,0,F,Y,Y,0
106910,0,M,N,Y,0
106911,0,F,N,N,0
106912,0,F,Y,N,2
106913,0,F,N,Y,2
106915,0,F,N,Y,0
106917,0,M,N,Y,0
106918,0,F,N,Y,1
106919,0,M,N,Y,2
106920,0,F,N,Y,0
106921,0,M,Y,Y,0
106922,0,F,N,N,0
106923,0,F,N,N,0
106925,1,F,Y,N,0
106926,0,F,N,Y,0
106927,0,F,N,Y,0
106928,0,F,N,Y,1
106929,0,F,N,Y,1
106930,0,F,Y,N,2
106932,0,M,N,Y,0
106933,1,F,N,N,1
106934,0,F,Y,N,0
106935,0,M,N,N,0
106940,0,F,Y,Y,1
106941,0,F,N,Y,0
106942,0,F,N,N,0
106945,0,F,N,Y,0
106946,0,F,N,N,0
106947,0,F,N,N,0
106948,0,F,N,Y,0
106949,0,F,N,Y,0
106950,0,F,N,Y,0
106951,0,M,N,Y,0
106952,0,F,Y,Y,0
106953,0,F,N,N,0
106954,0,M,N,N,0
106955,0,F,N,N,0
106956,0,F,Y,Y,1
106957,0,F,Y,N,0
106958,0,F,N,Y,0
106959,0,F,N,Y,1
106960,0,F,N,Y,0
106961,0,F,N,N,0
106962,0,F,N,N,0
106963,0,F,Y,Y,1
106964,0,F,N,Y,0
106965,0,M,N,N,0
106968,0,F,N,Y,0
106969,0,M,Y,Y,0
106970,0,F,Y,N,0
106971,1,F,N,N,2
106972,0,F,N,Y,0
106973,0,F,N,Y,2
106974,0,F,N,Y,1
106975,0,F,N,Y,0
106976,0,F,N,Y,0
106977,0,F,N,Y,2
106978,0,F,Y,Y,1
106979,0,F,Y,N,2
106981,0,M,Y,Y,0
106983,0,M,N,N,0
106984,0,F,Y,Y,3
106985,0,F,Y,Y,0
106988,0,F,Y,N,1
106989,1,F,N,Y,0
106991,0,F,N,Y,0
106992,0,F,Y,Y,0
106993,0,F,N,N,0
106994,1,F,Y,N,0
106995,0,M,N,N,0
106996,0,F,N,Y,0
106997,0,F,N,Y,0
106998,0,F,Y,Y,0
106999,0,F,N,N,0
107000,0,M,N,Y,2
107001,0,F,Y,Y,0
107003,0,M,Y,Y,0
107004,0,F,Y,Y,1
107005,0,F,N,N,0
107006,0,F,N,Y,0
107007,0,F,N,Y,0
107008,1,F,N,Y,0
107009,0,F,Y,Y,0
107011,1,F,N,N,1
107012,0,M,N,Y,1
107014,0,F,N,Y,0
107015,0,F,Y,Y,0
107016,0,F,N,Y,1
107017,0,F,N,Y,0
107018,0,F,N,Y,0
107019,0,F,Y,Y,0
107020,0,F,Y,Y,0
107021,0,F,N,N,1
107022,0,F,N,Y,0
107024,0,F,Y,Y,1
107025,0,F,Y,N,0
107027,0,F,Y,Y,2
107028,0,F,N,Y,0
107029,0,F,N,Y,0
107030,0,F,N,Y,0
107031,0,F,Y,Y,0
107032,0,F,Y,Y,2
107034,0,F,N,Y,0
107035,0,M,N,Y,0
107038,0,M,Y,Y,0
107039,0,M,Y,Y,2
107040,0,M,N,Y,0
107041,0,F,Y,N,0
107042,0,M,Y,Y,0
107043,0,F,N,Y,0
107044,0,F,Y,Y,0
107045,0,M,N,Y,0
107046,0,F,N,N,0
107047,0,F,Y,Y,1
107050,0,F,N,Y,0
107051,0,M,Y,Y,0
107052,1,F,N,N,1
107053,0,F,N,Y,0
107054,0,F,Y,Y,0
107055,1,M,Y,N,1
107056,0,F,N,Y,0
107057,0,F,N,Y,0
107058,0,F,N,N,0
107059,0,F,Y,Y,0
107060,0,F,Y,N,1
107061,0,F,N,Y,0
107062,0,F,N,N,2
107063,0,F,N,N,1
107064,0,M,N,N,0
107065,0,M,N,N,0
107066,0,M,Y,Y,0
107067,0,F,Y,Y,0
107068,0,F,N,N,1
107069,0,F,N,Y,0
107070,0,F,N,Y,0
107072,0,M,N,Y,1
107073,0,F,Y,Y,2
107074,0,F,N,Y,1
107075,0,F,N,Y,1
107076,0,F,N,Y,1
107077,0,F,N,Y,0
107078,0,F,N,N,0
107079,0,F,N,N,2
107080,0,M,Y,Y,0
107082,0,F,N,Y,0
107083,0,F,N,Y,0
107084,0,F,N,N,3
107085,0,F,N,Y,0
107086,0,F,N,N,0
107087,0,F,N,Y,0
107088,0,F,N,N,0
107089,0,F,N,Y,0
107090,0,M,N,N,1
107091,0,F,Y,Y,0
107092,0,F,N,N,0
107093,1,F,N,N,1
107094,0,F,Y,Y,0
107095,0,F,N,Y,0
107096,0,M,Y,N,1
107097,0,F,Y,Y,0
107098,0,F,N,Y,0
107099,0,F,Y,Y,2
107100,0,F,N,Y,1
107101,0,F,Y,Y,0
107102,0,M,N,Y,0
107103,0,F,N,Y,0
107104,0,F,N,N,0
107105,0,F,N,Y,0
107106,0,F,Y,Y,0
107107,0,M,Y,Y,0
107108,0,F,N,Y,0
107109,0,F,Y,Y,1
107110,1,F,N,N,0
107111,0,F,N,N,0
107112,0,F,N,N,1
107114,1,F,Y,N,1
107115,0,F,N,Y,0
107116,0,F,N,N,1
107117,0,M,N,N,0
107118,0,F,N,Y,0
107119,1,F,N,Y,2
107120,0,F,Y,N,0
107122,0,M,N,Y,0
107123,0,M,Y,Y,2
107124,0,F,Y,Y,1
107125,0,F,Y,N,0
107126,0,F,N,N,0
107127,0,F,N,N,1
107128,1,M,N,Y,0
107129,0,F,Y,Y,2
107132,0,F,N,Y,1
107133,0,M,Y,Y,0
107134,0,F,N,Y,0
107135,0,F,N,Y,1
107136,0,F,N,N,0
107137,0,F,Y,N,0
107138,1,F,Y,N,0
107139,0,M,N,N,0
107140,0,F,N,N,0
107141,0,F,N,N,1
107142,0,F,N,Y,0
107143,0,F,N,Y,0
107144,0,F,Y,Y,0
107146,0,F,N,Y,0
107147,0,F,N,Y,0
107148,0,F,N,Y,2
107150,0,F,N,Y,0
107151,0,F,N,Y,0
107152,0,F,N,Y,0
107153,0,F,Y,Y,1
107154,0,F,N,N,0
107155,0,F,N,N,0
107157,1,F,N,N,0
107158,0,F,N,Y,0
107159,0,M,Y,Y,0
107160,1,F,N,Y,0
107161,0,F,N,Y,0
107162,1,M,N,N,0
107163,0,M,Y,Y,0
107164,0,F,N,Y,0
107165,1,F,N,Y,0
107166,0,F,N,Y,0
107167,0,F,N,N,0
107168,0,F,Y,Y,1
107169,0,F,Y,N,0
107170,0,F,Y,N,0
107171,0,F,Y,Y,0
107172,0,M,N,Y,1
107173,0,F,N,Y,0
107174,0,M,N,Y,0
107175,0,F,N,Y,0
107176,0,F,N,Y,0
107177,0,M,N,N,0
107178,1,F,N,N,0
107179,0,F,Y,Y,0
107180,0,M,Y,N,0
107181,0,M,N,Y,0
107183,0,F,N,Y,1
107184,0,F,N,N,0
107185,0,F,N,Y,1
107186,0,F,N,N,1
107187,0,F,Y,Y,0
107188,1,M,Y,Y,0
107189,0,F,Y,N,1
107190,0,F,Y,N,0
107192,0,F,Y,Y,0
107193,0,F,N,Y,1
107194,0,F,Y,Y,1
107196,0,F,Y,Y,0
107197,0,F,Y,N,0
107198,0,F,Y,Y,0
107199,0,F,Y,Y,3
107200,0,F,N,N,0
107201,0,M,N,Y,0
107202,0,F,Y,Y,2
107203,0,M,N,Y,0
107204,0,F,N,N,1
107205,0,F,N,Y,3
107206,0,F,Y,Y,0
107207,0,F,Y,Y,0
107209,0,F,N,Y,1
107210,0,F,N,Y,0
107211,1,F,Y,Y,0
107212,0,F,N,Y,0
107213,0,F,N,Y,0
107214,0,F,Y,Y,0
107215,0,F,N,Y,1
107216,0,F,N,Y,0
107217,0,M,Y,Y,1
107218,0,F,N,Y,0
107220,1,M,N,Y,1
107221,0,F,N,N,0
107224,0,F,N,Y,1
107225,0,F,N,Y,2
107226,0,F,N,Y,3
107227,0,F,N,Y,0
107228,0,M,Y,Y,1
107229,0,F,N,N,3
107230,0,M,Y,Y,1
107231,0,M,Y,Y,0
107233,0,M,Y,N,0
107234,0,F,Y,Y,0
107235,0,F,N,Y,0
107237,0,F,N,Y,0
107238,0,F,N,Y,0
107239,0,F,N,Y,0
107240,1,F,N,Y,0
107242,0,F,N,Y,0
107243,0,F,N,Y,0
107244,0,F,N,Y,0
107248,0,F,Y,Y,0
107249,0,M,N,Y,0
107250,0,F,Y,N,3
107251,1,F,N,Y,0
107252,0,F,Y,Y,0
107253,0,F,N,Y,0
107254,0,F,N,Y,0
107255,1,F,N,N,2
107257,0,F,Y,Y,0
107258,0,F,Y,N,0
107261,0,F,Y,Y,0
107262,0,F,Y,N,2
107263,0,M,N,Y,0
107264,0,F,N,Y,0
107265,0,F,N,Y,0
107266,0,F,Y,Y,0
107267,0,F,N,Y,0
107268,0,F,N,Y,0
107270,0,M,N,N,0
107271,0,F,N,N,0
107272,0,F,Y,Y,1
107273,1,F,N,Y,1
107274,0,M,N,Y,0
107275,0,F,N,Y,0
107276,0,F,N,N,0
107277,0,F,N,Y,0
107278,1,M,N,Y,0
107282,0,M,N,Y,0
107283,0,F,Y,Y,2
107284,0,F,Y,Y,0
107287,0,F,N,Y,0
107288,0,F,N,Y,0
107289,0,F,N,Y,0
107291,0,F,Y,N,0
107292,0,M,Y,N,2
107293,0,M,N,Y,1
107294,0,F,N,Y,0
107295,0,F,N,Y,0
107296,0,F,N,Y,2
107297,0,F,Y,Y,0
107299,0,F,N,Y,2
107300,0,F,Y,Y,0
107301,0,F,N,Y,0
107302,0,F,Y,Y,0
107303,1,F,Y,N,0
107304,0,F,Y,Y,0
107305,0,F,Y,Y,3
107308,0,F,N,Y,1
107309,0,M,N,N,0
107310,0,F,N,Y,0
107311,0,F,N,Y,1
107312,0,F,Y,Y,0
107313,0,F,N,N,0
107314,0,F,N,Y,1
107315,0,F,N,Y,0
107316,0,F,N,N,0
107317,0,F,N,N,0
107318,0,M,N,Y,1
107319,0,F,N,N,0
107320,0,M,N,Y,1
107321,1,F,Y,Y,1
107322,0,M,N,Y,0
107323,0,F,N,Y,1
107324,0,F,N,Y,2
107325,0,M,Y,Y,0
107326,0,M,Y,Y,0
107327,0,M,Y,Y,0
107328,1,F,N,Y,0
107331,0,F,N,N,0
107332,0,F,N,Y,1
107333,0,M,Y,Y,1
107334,0,F,Y,N,0
107335,0,F,Y,Y,0
107336,0,F,N,Y,0
107338,0,F,N,Y,0
107339,0,F,N,Y,1
107340,0,F,N,Y,0
107341,0,F,N,Y,0
107342,0,F,N,Y,0
107344,0,F,N,Y,0
107345,0,M,N,N,0
107346,0,F,Y,Y,0
107347,0,F,N,Y,0
107348,0,F,N,Y,1
107352,0,F,N,Y,1
107353,0,F,N,N,3
107354,0,M,N,Y,1
107355,0,F,N,Y,0
107356,0,F,N,Y,2
107357,0,F,N,Y,0
107358,0,F,N,Y,0
107360,0,F,N,Y,1
107361,0,F,N,Y,3
107362,0,M,N,N,0
107365,0,F,N,Y,0
107366,0,F,Y,Y,0
107367,1,F,N,N,1
107368,0,F,Y,Y,0
107369,0,F,N,Y,0
107370,0,F,N,Y,0
107371,0,F,Y,N,2
107372,0,F,N,Y,0
107373,0,F,N,Y,0
107374,0,F,Y,N,0
107375,0,F,Y,Y,0
107377,0,F,N,Y,1
107378,0,M,Y,Y,0
107379,0,F,N,Y,2
107380,0,F,Y,N,0
107381,0,F,Y,Y,1
107382,0,F,N,N,1
107383,0,F,N,Y,1
107384,1,F,N,N,0
107385,0,F,N,Y,0
107386,0,F,Y,N,0
107387,0,F,N,Y,0
107388,0,F,N,Y,0
107389,0,M,Y,Y,0
107390,1,F,N,Y,0
107392,0,F,Y,Y,0
107396,0,F,N,N,0
107397,0,F,N,Y,0
107398,0,F,Y,Y,0
107399,0,F,N,Y,0
107400,0,F,Y,Y,2
107401,0,F,N,Y,0
107402,0,F,Y,Y,1
107403,1,M,N,Y,0
107404,0,F,N,N,0
107405,1,F,N,N,0
107407,0,F,N,N,0
107408,0,F,N,Y,0
107409,0,F,N,Y,1
107410,0,F,N,Y,0
107411,0,F,Y,Y,0
107412,0,F,N,N,0
107414,0,F,N,N,0
107415,0,F,Y,Y,1
107420,0,F,Y,Y,2
107421,0,F,Y,N,0
107422,0,F,N,Y,0
107423,0,F,Y,N,1
107425,0,M,Y,Y,0
107426,0,F,N,Y,1
107427,0,F,Y,Y,0
107428,1,F,N,N,3
107429,0,F,N,Y,0
107430,0,F,N,Y,0
107431,0,F,N,Y,2
107432,0,F,Y,Y,1
107433,0,F,Y,N,0
107435,0,F,Y,N,0
107436,0,F,N,Y,0
107437,0,F,N,Y,0
107438,0,F,Y,Y,0
107439,0,F,Y,Y,0
107440,0,F,N,Y,0
107441,0,F,N,Y,0
107442,0,F,Y,Y,2
107443,1,F,Y,Y,0
107447,0,F,N,N,1
107448,0,F,N,N,0
107449,0,M,N,Y,0
107450,0,F,N,Y,0
107451,0,F,N,Y,0
107452,0,F,Y,N,1
107453,0,F,N,Y,2
107454,0,M,Y,Y,1
107455,0,F,Y,Y,1
107456,0,M,Y,Y,0
107458,0,F,N,Y,0
107459,0,F,N,N,0
107461,0,M,N,Y,1
107462,0,F,N,Y,0
107463,0,F,N,N,0
107464,0,F,Y,Y,0
107465,1,F,N,N,0
107466,0,F,N,Y,0
107467,0,F,N,N,0
107468,0,F,N,N,0
107469,0,F,N,Y,1
107471,0,F,N,Y,1
107472,0,F,N,N,0
107474,0,F,N,N,0
107477,0,F,N,Y,0
107478,0,F,Y,Y,0
107479,0,F,Y,Y,0
107480,0,F,N,Y,1
107481,0,F,Y,Y,0
107482,0,F,N,Y,0
107483,0,F,N,Y,0
107484,0,F,N,Y,1
107485,0,F,N,N,0
107486,0,F,Y,Y,0
107487,0,M,Y,Y,1
107488,0,M,N,Y,0
107489,0,F,N,Y,2
107490,0,M,Y,Y,1
107491,0,M,Y,Y,2
107492,0,M,Y,Y,0
107493,0,F,N,Y,0
107494,0,F,N,N,0
107495,0,F,N,N,0
107496,0,F,N,N,1
107497,0,F,N,Y,1
107498,0,F,N,Y,0
107500,0,F,N,N,0
107501,0,F,N,Y,1
107502,1,F,N,N,1
107503,0,F,N,Y,1
107504,0,F,N,Y,1
107505,0,F,N,Y,1
107506,0,F,Y,Y,2
107507,0,F,N,Y,0
107508,0,F,Y,N,0
107509,0,F,N,Y,0
107510,1,F,N,N,1
107511,0,F,Y,Y,3
107512,1,F,N,Y,0
107513,0,F,Y,Y,1
107515,0,F,N,Y,0
107516,0,M,N,Y,0
107517,0,F,N,Y,0
107518,0,F,N,Y,0
107519,0,F,Y,Y,1
107521,0,F,N,Y,0
107523,0,F,N,Y,1
107524,0,M,N,N,0
107525,0,F,N,N,0
107528,0,F,N,Y,2
107529,0,F,N,N,0
107531,0,M,N,Y,0
107533,1,F,Y,Y,2
107536,0,M,N,N,1
107537,0,F,N,N,1
107538,0,F,Y,Y,1
107539,0,M,N,N,2
107540,0,F,N,N,0
107541,0,F,Y,N,2
107543,0,F,N,Y,0
107544,0,F,N,Y,0
107545,0,M,N,N,0
107546,0,M,N,N,0
107547,0,F,N,N,0
107548,0,M,Y,N,0
107549,0,F,N,Y,1
107550,0,F,N,N,0
107551,0,F,N,Y,0
107552,1,F,Y,Y,2
107553,0,M,N,Y,0
107555,0,M,Y,N,2
107557,0,M,N,Y,0
107558,0,F,N,Y,0
107560,0,F,N,Y,0
107562,0,F,N,N,0
107563,0,F,Y,Y,0
107565,0,F,Y,Y,0
107567,0,F,Y,Y,2
107568,1,F,Y,N,0
107569,0,F,N,Y,0
107570,0,F,N,Y,0
107572,0,F,Y,Y,0
107573,0,F,N,N,0
107574,0,F,Y,Y,1
107575,0,F,N,Y,2
107576,0,F,Y,Y,0
107577,0,F,Y,Y,0
107578,0,F,N,N,1
107579,0,M,N,Y,0
107580,0,F,N,Y,0
107581,1,M,N,Y,0
107582,0,F,N,Y,2
107583,0,F,N,Y,0
107584,0,M,N,Y,0
107585,0,F,N,N,0
107586,0,F,Y,N,1
